Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,71-80
1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CICLISTA,MASCULINO,21-30
1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,PEATON,FEMENINO,61-70
1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,MASCULINO,41-50
1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,MASCULINO,21-30
1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PEATON,FEMENINO,31-40
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PEATON,FEMENINO,71-80
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,31-40
1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,PEATON,MASCULINO,71-80
1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,CONDUCTOR,MASCULINO,21-30
1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,CONDUCTOR,MASCULINO,41-50
1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,PEATON,MASCULINO,81+
1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,CONDUCTOR,MASCULINO,11-20
1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,PEATON,MASCULINO,31-40
1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,PEATON,FEMENINO,51-60
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,MASCULINO,21-30
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,41-50
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,FEMENINO,51-60
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,MASCULINO,61-70
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,FEMENINO,41-50
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,61-70
1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,41-50
1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.6088396,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.6088396,MOTO,PASAJEROS,PEATON,MASCULINO,31-40
1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.6088396,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.6088396,MOTO,PASAJEROS,PEATON,MASCULINO,41-50
1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.6088396,MOTO,PASAJEROS,CICLISTA,MASCULINO,81+
2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.4607655,-34.63350444,MOTO,CARGAS,CONDUCTOR,MASCULINO,51-60
2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.4607655,-34.63350444,MOTO,CARGAS,CONDUCTOR,MASCULINO,11-20
2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.4607655,-34.63350444,MOTO,CARGAS,PEATON,FEMENINO,71-80
2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.4607655,-34.63350444,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,71-80
2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.4607655,-34.63350444,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.4607655,-34.63350444,MOTO,CARGAS,PEATON,MASCULINO,71-80
1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,PEATON,FEMENINO,51-60
1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,PEATON,MASCULINO,61-70
1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,PEATON,MASCULINO,51-60
1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,21-30
1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,PEATON,FEMENINO,51-60
1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,PEATON,FEMENINO,71-80
1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,41-50
1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,21-30
1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,61-70
1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,31-40
1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,51-60
1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,21-30
1,2016-04-15,2016,4,15,05:30:00,5,CALLE,No,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,41-50
1,2016-04-15,2016,4,15,05:30:00,5,CALLE,No,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-04-15,2016,4,15,05:30:00,5,CALLE,No,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,81+
1,2016-04-15,2016,4,15,05:30:00,5,CALLE,No,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2016-04-15,2016,4,15,05:30:00,5,CALLE,No,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,11-20
1,2016-04-15,2016,4,15,05:30:00,5,CALLE,No,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,51-60
1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.5917024,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.5917024,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,31-40
1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.5917024,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.5917024,PEATON,PASAJEROS,CICLISTA,MASCULINO,41-50
1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,PEATON,SD,PEATON,MASCULINO,21-30
1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,PEATON,SD,PEATON,FEMENINO,41-50
1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,PEATON,SD,PEATON,FEMENINO,71-80
1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,PEATON,SD,PEATON,MASCULINO,31-40
1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,No,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,PEATON,SD,CONDUCTOR,MASCULINO,71-80
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PEATON,MASCULINO,71-80
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,11-20
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PEATON,FEMENINO,41-50
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PEATON,FEMENINO,21-30
1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,51-60
1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,PEATON,FEMENINO,51-60
1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,41-50
1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,41-50
1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,PEATON,MASCULINO,71-80
1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,No,No,13,0.0,0.0,MOTO,SD,PEATON,FEMENINO,41-50
1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,No,No,13,0.0,0.0,MOTO,SD,PEATON,MASCULINO,71-80
1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,No,No,13,0.0,0.0,MOTO,SD,CICLISTA,MASCULINO,41-50
1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,No,No,13,0.0,0.0,MOTO,SD,PASAJERO_ACOMPAÑANTE,FEMENINO,11-20
1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,PEATON,MASCULINO,31-40
1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21-30
1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41-50
1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,41-50
1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,21-30
1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,PEATON,MASCULINO,51-60
1,2016-04-23,2016,4,23,21:00:00,21,AUTOPISTA,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO,MOTO,CONDUCTOR,MASCULINO,31-40
1,2016-04-23,2016,4,23,21:00:00,21,AUTOPISTA,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,FEMENINO,21-30
1,2016-04-23,2016,4,23,21:00:00,21,AUTOPISTA,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO,MOTO,PEATON,FEMENINO,81+
1,2016-04-23,2016,4,23,21:00:00,21,AUTOPISTA,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO,MOTO,CONDUCTOR,MASCULINO,21-30
1,2016-04-23,2016,4,23,21:00:00,21,AUTOPISTA,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO,MOTO,CICLISTA,MASCULINO,51-60
1,2016-04-23,2016,4,23,21:00:00,21,AUTOPISTA,"PAZ, GRAL. AV.","AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.",8,-58.48695354,-34.68795245,MOTO,MOTO,CONDUCTOR,MASCULINO,41-50
1,2016-04-25,2016,4,25,20:30:00,20,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,PEATON,MASCULINO,71-80
1,2016-04-25,2016,4,25,20:30:00,20,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,CONDUCTOR,MASCULINO,31-40
1,2016-04-25,2016,4,25,20:30:00,20,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,CONDUCTOR,MASCULINO,21-30
1,2016-04-25,2016,4,25,20:30:00,20,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,CONDUCTOR,MASCULINO,41-50
1,2016-04-25,2016,4,25,20:30:00,20,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,PEATON,MASCULINO,81+
1,2016-04-25,2016,4,25,20:30:00,20,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781,PEATON,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,41-50
1,2016-04-26,2016,4,26,04:45:00,4,AVENIDA,No,"CAMPOS, LUIS M. AV. 30",14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21-30
1,2016-04-26,2016,4,26,04:45:00,4,AVENIDA,No,"CAMPOS, LUIS M. AV. 30",14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,PEATON,FEMENINO,61-70
1,2016-04-26,2016,4,26,04:45:00,4,AVENIDA,No,"CAMPOS, LUIS M. AV. 30",14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,PEATON,FEMENINO,71-80
1,2016-04-26,2016,4,26,04:45:00,4,AVENIDA,No,"CAMPOS, LUIS M. AV. 30",14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,CONDUCTOR,FEMENINO,31-40
